game_id_play_id,frame_id,event,ball_x,ball_y,time,x,y,s,a,dis,o,dir,nfl_id,display_name,jersey_number,position,team,game_id,play_id,play_direction,dir_rad,v_x,v_y,v_theta,x_start,x_end,special_teams_result,returner_id,returner_id_2,returner_x,returner_y,returner_o,returner_s,returner_v_theta,returner_team,dis_to_ball,x_rel_to_ball,y_rel_to_ball,dis_to_returner,x_rel_to_returner,y_rel_to_returner,x_returner_to_ball,y_returner_to_ball,pred_downed,pred_fair_catch,pred_muffed,pred_out_of_bounds,pred_return,pred_touchback
2018090900_485,52,punt,58.42,34.91,2018-09-09T17:19:10Z,63.58,33.11,7.35,2.69,0.75,282.21,258.92,37200,Taiwan Jones,26,RB,away,2018090900,485,left,4.5190064992637184,-7.212994581825431,-1.4125187299844828,0.19338248112097142,82,35,Return,46532,46532,34.7,35.5,70.29,3.33,-1.2426744274199615,home,5.464942817633132,5.159999999999997,-1.7999999999999972,23.727336555121394,28.879999999999995,-2.3900000000000006,-23.72,0.5900000000000034,0.035611111111111114,0.10871825396825395,0.0025,0.013666666666666667,0.8335515873015873,0.005952380952380952
2018090900_485,53,punt,57.33,35.11,2018-09-09T17:19:10Z,62.86,32.99,7.13,2.79,0.73,273.97,260.2,37200,Taiwan Jones,26,RB,away,2018090900,485,left,4.541346713689245,-7.0259583161872845,-1.2135937290538135,0.17104226669544448,82,35,Return,46532,46532,34.6,35.81,73.67,3.23,-1.2712978271526685,home,5.9224403753858095,5.530000000000001,-2.1199999999999974,22.740776152101752,28.259999999999998,-2.8200000000000003,-22.729999999999997,0.7000000000000028,0.022222222222222223,0.14219444444444446,0.008333333333333333,0.029666666666666668,0.7975833333333334,0
2018090900_485,54,punt,56.32,35.31,2018-09-09T17:19:10Z,62.16,32.9,6.95,2.91,0.71,262.94,262.72,37200,Taiwan Jones,26,RB,away,2018090900,485,left,4.585329010839502,-6.893974215722094,-0.8806926325108816,0.12705996954518747,82,35,Return,46532,46532,34.51,36.11,75.86,3.14,-1.2974777659325836,home,6.317729022362385,5.839999999999996,-2.4100000000000037,21.824667236867555,27.65,-3.210000000000001,-21.810000000000002,0.7999999999999972,0.03873015873015873,0.07829365079365079,0.008809523809523809,0,0.8741666666666668,0
2018090900_485,55,punt,55.83,35.49,2018-09-09T17:19:10Z,61.48,32.81,6.7,2.96,0.68,260.01,264,37200,Taiwan Jones,26,RB,away,2018090900,485,left,4.60766922526503,-6.663296698967432,-0.7003407038932775,0.10471975511965964,82,35,Return,46532,46532,34.44,36.42,75.86,3.1,-1.3363986082520583,home,6.253391080046089,5.649999999999999,-2.6799999999999997,21.41020784579169,27.04,-3.6099999999999994,-21.39,0.9299999999999997,0.04488888888888888,0.1753611111111111,0.028952380952380955,0.020999999999999998,0.729797619047619,0
2018090900_485,56,punt,54.15,35.92,2018-09-09T17:19:11Z,60.79,32.79,6.74,3,0.69,260.01,268.18,37200,Taiwan Jones,26,RB,away,2018090900,485,left,4.680623987998393,-6.736599906231633,-0.2140600461551797,0.03176499238629678,82,35,Return,46532,46532,34.37,36.72,76.81,3.07,-1.3838715639063037,home,7.340742469260178,6.640000000000001,-3.1300000000000026,19.796171347005462,26.42,-3.9299999999999997,-19.78,0.7999999999999972,0.026000000000000002,0.12167063492063492,0.022083333333333333,0.002,0.8262460317460316,0.002
2018090900_485,57,punt,53.15,36.12,2018-09-09T17:19:11Z,60.11,32.79,6.67,2.92,0.68,263.07,270.93,37200,Taiwan Jones,26,RB,away,2018090900,485,left,4.728620542428237,-6.669121368163624,0.10825976493298704,-0.01623156204354696,82,35,Return,46532,46532,34.33,37.03,80.29,3.06,-1.44373635724971,home,7.7156010783347275,6.960000000000001,-3.3299999999999983,18.841987687078028,25.78,-4.240000000000002,-18.82,0.9100000000000037,0.047000000000000014,0.10517460317460317,0,0.0075,0.8403253968253968,0
2018090900_485,58,punt,52.15,36.44,2018-09-09T17:19:11Z,59.44,32.83,6.65,2.85,0.68,259.53,273.65,37200,Taiwan Jones,26,RB,away,2018090900,485,left,4.776093498082482,-6.636510829774845,0.42334856357522194,-0.06370451769779242,82,35,Return,46532,46532,34.31,37.34,80.99,3.05,-1.504299282293912,home,8.134875536847504,7.289999999999999,-3.6099999999999994,17.862687367806668,25.129999999999995,-4.510000000000005,-17.839999999999996,0.9000000000000057,0.04717857142857143,0.04480952380952381,0.008666666666666666,0.004583333333333333,0.8947619047619045,0
2018090900_485,59,punt,51.18,36.74,2018-09-09T17:19:11Z,58.76,32.89,6.74,2.74,0.68,257.16,276.71,37200,Taiwan Jones,26,RB,away,2018090900,485,left,4.829500573193509,-6.693832830089987,0.787529074262957,-0.11711159280881915,82,35,Return,46532,46532,34.3,37.66,79.88,3.14,1.567305668290908,home,8.50169983003399,7.579999999999998,-3.8500000000000014,16.905052499179057,24.46,-4.769999999999996,-16.880000000000003,0.9199999999999946,0.01619047619047619,0.04931746031746032,0,0.025,0.9094920634920637,0
2018090900_485,60,punt,50.19,37.05,2018-09-09T17:19:11Z,58.07,33.01,6.87,2.86,0.69,258.8,280.23,37200,Taiwan Jones,26,RB,away,2018090900,485,left,4.89093616286371,-6.760785904239911,1.2201122723056819,-0.17854718247902016,82,35,Return,46532,46532,34.32,37.98,81.36,3.24,1.503252084742716,home,8.855280910281731,7.880000000000003,-4.039999999999999,15.897226173141021,23.75,-4.969999999999999,-15.869999999999997,0.9299999999999997,0.026666666666666665,0.033190476190476194,0,0.01,0.930142857142857,0
2018090900_485,61,punt,49.21,37.36,2018-09-09T17:19:11Z,57.4,33.14,6.99,3.74,0.69,257.07,283.5,37200,Taiwan Jones,26,RB,away,2018090900,485,left,4.948008429403924,-6.796865743579761,1.6317830933527744,-0.23561944901923382,82,35,Return,46532,46532,34.36,38.32,84.64,3.4,1.4320426512613476,home,9.213278461003986,8.189999999999998,-4.219999999999999,14.88099795040642,23.04,-5.18,-14.850000000000001,0.9600000000000009,0.01,0.03809523809523809,0.004285714285714285,0.009047619047619047,0.9373214285714286,0.00125
2018090900_485,62,punt,48.24,37.68,2018-09-09T17:19:11Z,55.31,31.44,9.27,1.24,0.93,281.89,299.39,43737,Lafayette Pitts,30,CB,away,2018090900,485,left,5.225341247545822,-8.076946149180676,4.549268172270725,-0.5129522671611325,82,35,Return,46532,46532,34.41,38.66,87.36,3.51,1.3725269237683408,home,9.429872745694928,7.07,-6.239999999999998,13.864678142676091,20.900000000000006,-7.219999999999995,-13.830000000000005,0.9799999999999969,0.010333333333333335,0.02847222222222222,0.001,0.009285714285714286,0.9509087301587301,0
2018090900_485,63,punt,47.28,38,2018-09-09T17:19:11Z,54.5,31.91,9.24,1.35,0.93,284.15,299.93,43737,Lafayette Pitts,30,CB,away,2018090900,485,left,5.234766025506593,-8.007713152315919,4.610220175894711,-0.522377045121903,82,35,Return,46532,46532,34.5,39,90.61,3.59,1.3079497414445507,home,9.445448639424175,7.219999999999999,-6.09,12.819063928384164,20,-7.09,-12.780000000000001,1,0.013666666666666667,0.024777777777777777,0.003333333333333333,0,0.9582222222222222,0
2018090900_485,64,punt,46.32,38.36,2018-09-09T17:19:11Z,53.7,32.39,9.27,1.39,0.93,282.95,300.99,43737,Lafayette Pitts,30,CB,away,2018090900,485,left,5.2532665155777325,-7.946774046994465,4.773016053400114,-0.5408775351930426,82,35,Return,46532,46532,34.61,39.35,87.29,3.62,1.2316788531323983,home,9.492381155431973,7.380000000000003,-5.969999999999999,11.751774334116531,19.090000000000003,-6.960000000000001,-11.71,0.990000000000002,0,0.01765079365079365,0.006666666666666666,0,0.9756825396825397,0
2018090900_485,65,punt,45.38,38.77,2018-09-09T17:19:11Z,52.91,32.87,9.25,1.47,0.93,284.39,301.73,43737,Lafayette Pitts,30,CB,away,2018090900,485,left,5.266181952042491,-7.867456672589521,4.8647328297581405,-0.5537929716578008,82,35,Return,46532,46532,34.75,39.69,89.68,3.7,1.1657054074070128,home,9.56613297001458,7.529999999999994,-5.900000000000006,10.66973757877859,18.159999999999997,-6.82,-10.630000000000003,0.9199999999999946,0.014999999999999998,0.03216666666666666,0,0.01625,0.9365833333333334,0
2018090900_485,66,punt,44.45,39.18,2018-09-09T17:19:12Z,52.12,33.37,9.29,1.46,0.94,292.19,302.67,43737,Lafayette Pitts,30,CB,away,2018090900,485,left,5.282588047011237,-7.820261947119686,5.014738585253652,-0.5701990666265473,82,35,Return,46532,46532,34.91,40.03,88.94,3.79,1.1199777810047613,home,9.622109955721767,7.669999999999995,-5.810000000000002,9.577792021128884,17.21,-6.660000000000004,-9.540000000000006,0.8500000000000014,0.010095238095238095,0.024595238095238094,0,0.007678571428571428,0.9576309523809523,0
2018090900_485,67,punt,43.55,39.61,2018-09-09T17:19:12Z,51.34,33.89,9.28,1.54,0.93,295.47,303.65,43737,Lafayette Pitts,30,CB,away,2018090900,485,left,5.2996922736807806,-7.725024625051455,5.142216889858751,-0.5873032932960908,82,35,Return,46532,46532,35.08,40.37,87.07,3.8,1.0744246875277093,home,9.664496882921537,7.790000000000006,-5.719999999999999,8.504028457149,16.260000000000005,-6.479999999999997,-8.469999999999999,0.759999999999998,0.006857142857142857,0.04001587301587302,0.00475,0.007678571428571428,0.9406984126984126,0
2018090900_485,68,punt,42.68,40.07,2018-09-09T17:19:12Z,50.56,34.41,9.31,1.49,0.94,293.88,304.48,43737,Lafayette Pitts,30,CB,away,2018090900,485,left,5.314178506472334,-7.674455057317213,5.270563496744751,-0.6017895260876445,82,35,Return,46532,46532,35.27,40.72,80.43,3.9,1.0665707058937348,home,9.702061636580138,7.880000000000003,-5.660000000000004,7.438454140478379,15.29,-6.310000000000002,-7.409999999999997,0.6499999999999986,0.026428571428571426,0.04644444444444445,0,0.00625,0.9208769841269842,0
2018090900_485,69,punt,41.83,40.54,2018-09-09T17:19:12Z,49.79,34.95,9.32,1.47,0.94,293.88,305.32,43737,Lafayette Pitts,30,CB,away,2018090900,485,left,5.328839272189087,-7.604521935592982,5.388287866389951,-0.6164502918043968,82,35,Return,46532,46532,35.45,41.06,76.68,3.95,1.0651744424921394,home,9.726751770246837,7.960000000000001,-5.589999999999996,6.40115614557245,14.339999999999996,-6.109999999999999,-6.3799999999999955,0.5200000000000031,0.012,0.041944444444444444,0.008,0.00625,0.9318055555555554,0
2018090900_485,70,punt,41.01,41.03,2018-09-09T17:19:12Z,49.02,35.5,9.43,1.19,0.95,295.96,305.99,43737,Lafayette Pitts,30,CB,away,2018090900,485,left,5.340532978177449,-7.629997544457487,5.5414833277357,-0.6281439977927591,82,35,Return,46532,46532,35.64,41.42,72.49,4,1.0784389448072962,home,9.733498857040058,8.010000000000005,-5.530000000000001,5.384143385906431,13.380000000000003,-5.920000000000002,-5.3699999999999974,0.39000000000000057,0.013944444444444443,0.014444444444444444,0.002,0,0.9696111111111111,0
2018090900_485,71,punt,40.22,41.52,2018-09-09T17:19:12Z,48.26,36.07,9.43,1.24,0.95,295.96,306.73,43737,Lafayette Pitts,30,CB,away,2018090900,485,left,5.353448414642207,-7.5577924929940075,5.639563159753017,-0.6410594342575171,82,35,Return,46532,46532,35.82,41.78,67.69,4.04,1.0983356982800316,home,9.713089106973127,8.04,-5.450000000000003,4.407675124144245,12.439999999999998,-5.710000000000001,-4.399999999999999,0.259999999999998,0.006444444444444444,0.02761111111111111,0.0030000000000000005,0,0.9629444444444444,0
2018090900_485,72,punt,39.47,42.01,2018-09-09T17:19:12Z,47.5,36.64,9.45,1.24,0.95,295.96,307.35,43737,Lafayette Pitts,30,CB,away,2018090900,485,left,5.364269456004572,-7.512224139511969,5.733148216968897,-0.6518804756198822,82,35,Return,46532,46532,35.99,42.15,59.22,4.14,1.159247689174634,home,9.660113870964462,8.030000000000001,-5.3699999999999974,3.482814953453597,11.509999999999998,-5.509999999999998,-3.479999999999997,0.14000000000000057,0.022555555555555554,0.03833333333333334,0.002,0,0.9346111111111111,0.0025
2018090900_485,73,punt,38.78,42.49,2018-09-09T17:19:12Z,46.75,37.22,9.38,1.48,0.94,298.6,308.2,43737,Lafayette Pitts,30,CB,away,2018090900,485,left,5.379104754646524,-7.37133765798527,5.800670748453859,-0.6667157742618339,82,35,Return,46532,46532,36.15,42.54,55.62,4.25,1.2039281180256887,home,9.554778909006739,7.969999999999999,-5.270000000000003,2.630475242232858,10.600000000000001,-5.32,-2.6300000000000026,0.04999999999999716,0.01561111111111111,0.03844444444444445,0.002,0.009000000000000001,0.9324444444444444,0.0025
2018090900_485,74,punt,38.16,42.97,2018-09-09T17:19:12Z,46.02,37.81,9.3,1.69,0.94,301.09,308.96,43737,Lafayette Pitts,30,CB,away,2018090900,485,left,5.39236925696168,-7.231541621119487,5.847632493754763,-0.67998027657699,82,35,Return,46532,46532,36.3,42.94,54.24,4.3,1.2440706908215582,home,9.402403947927363,7.8600000000000065,-5.159999999999997,1.860241919751299,9.720000000000006,-5.1299999999999955,-1.8599999999999994,-0.030000000000001137,0.02022222222222222,0.07151984126984126,0.002,0.012333333333333333,0.8851746031746031,0.00875
2018090900_485,75,punt,37.61,43.45,2018-09-09T17:19:12Z,45.31,38.41,9.24,1.95,0.93,304.62,310.18,43737,Lafayette Pitts,30,CB,away,2018090900,485,left,5.413662273836011,-7.0595567134425945,5.961565147651043,-0.7012732934513213,82,35,Return,46532,46532,36.42,43.36,50.17,4.37,1.3107422682477414,home,9.202803920545092,7.700000000000003,-5.040000000000006,1.1933985084622802,8.89,-4.950000000000003,-1.1899999999999977,-0.09000000000000341,0.018222222222222223,0.12013095238095235,0.034666666666666665,0.003333333333333333,0.8148968253968253,0.00875
2018090900_485,76,punt,37.2,43.93,2018-09-09T17:19:13Z,44.61,39.02,9.15,2.24,0.93,309.31,311.69,43737,Lafayette Pitts,30,CB,away,2018090900,485,left,5.440016745541126,-6.8328016209401214,6.085665288929228,-0.7276277651564358,82,35,Return,46532,46532,36.51,43.78,42.73,4.36,1.3747958517959333,home,8.889105691800493,7.409999999999997,-4.909999999999997,0.7061161377563936,8.100000000000001,-4.759999999999998,-0.6900000000000048,-0.14999999999999858,0.021222222222222222,0.15816269841269837,0.019000000000000003,0.042,0.7571150793650793,0.0025
2018090900_485,77,punt,36.86,44.4,2018-09-09T17:19:13Z,43.94,39.65,9.07,2.47,0.92,314.35,313.42,43737,Lafayette Pitts,30,CB,away,2018090900,485,left,5.4702109416006275,-6.587856526471854,6.23418369849832,-0.7578219612159377,82,35,Return,46532,46532,36.59,44.21,39.67,4.35,1.420174412347786,home,8.525778556824003,7.079999999999998,-4.75,0.33015148038437897,7.349999999999994,-4.560000000000002,-0.269999999999996,-0.18999999999999773,0.014884920634920635,0.20999206349206354,0.01453968253968254,0.012666666666666666,0.7404880952380952,0.0074285714285714285
2019120110_3456,31,punt,56.76,24.49,2019-12-01T20:45:18Z,57.74,24,1.73,0.99,0.18,278.41,301.79,47953,Austin Seibert,4,K,away,2019120110,3456,left,5.267229149593687,-1.4704734465383378,0.9113768940595665,-0.5548401692089973,48,11,Downed,NA,42441,44.76,18.38,69.94,1.79,0.47717301749524954,home,1.0956733089748998,0.980000000000004,-0.48999999999999844,13.46596079008104,12.980000000000004,5.620000000000001,-12,-6.109999999999999,0.8393968253968255,0.0620952380952381,0.04844444444444445,0.003333333333333333,0.00625,0.040480158730158734
2019120110_3456,32,punt,56.68,24.52,2019-12-01T20:45:18Z,57.6,24.09,1.62,1.11,0.16,277.35,304.46,47953,Austin Seibert,4,K,away,2019120110,3456,left,5.3138294406219355,-1.335724690525898,0.9166458155250011,-0.6014404602372456,48,11,Downed,NA,42441,44.61,18.3,69.94,1.7,0.4850269991292244,home,1.015529418579296,0.9200000000000017,-0.4299999999999997,13.578413014781955,12.990000000000002,5.789999999999999,-12.07,-6.219999999999999,0.8490952380952382,0.05865079365079365,0.04758730158730159,0.003333333333333333,0.00625,0.035083333333333334
2019120110_3456,33,punt,54.37,25.48,2019-12-01T20:45:18Z,57.49,24.18,1.42,1.45,0.15,273.27,309.08,47953,Austin Seibert,4,K,away,2019120110,3456,left,5.394463652064073,-1.1022984401809348,0.895174926354999,-0.6820746716793831,48,11,Downed,NA,42441,44.46,18.22,68.36,1.6,0.49619710634198827,home,3.3800000000000043,3.1200000000000045,-1.3000000000000007,12.284775130217076,13.030000000000001,5.960000000000001,-9.909999999999997,-7.260000000000002,0.8607222222222224,0.052222222222222225,0.025587301587301586,0.002857142857142857,0,0.058611111111111114
2019120110_3456,34,punt,52.91,26.09,2019-12-01T20:45:18Z,51.29,26.54,1.42,1.71,0.15,85.51,108.54,40416,Chris Hubbard,74,G,away,2019120110,3456,left,1.8943803701146456,1.3463047032313253,-0.4515126200420238,-0.3235840433197489,48,11,Downed,NA,42441,44.33,18.14,65.9,1.49,0.5560618996853945,home,1.6813387523042436,-1.6199999999999974,0.4499999999999993,11.696961143818507,6.960000000000001,8.399999999999999,-8.579999999999998,-7.949999999999999,0.8772182539682539,0.03524603174603175,0.001,0.06098015873015873,0.006666666666666666,0.01888888888888889
2019120110_3456,35,punt,51.47,26.72,2019-12-01T20:45:18Z,51.43,26.48,1.49,1.53,0.15,72.44,117.38,40416,Chris Hubbard,74,G,away,2019120110,3456,left,2.048667475990944,1.3230841968996077,-0.6852358775739344,-0.47787114919604745,48,11,Downed,NA,42441,44.22,18.06,63.03,1.35,0.6428047635095117,home,0.2433105012119271,-0.03999999999999915,-0.23999999999999844,11.294162208858168,7.210000000000001,8.420000000000002,-7.25,-8.66,0.8894960317460319,0.016634920634920634,0.002,0.04964682539682539,0.011,0.03122222222222222
2019120110_3456,36,punt,50.03,27.33,2019-12-01T20:45:18Z,49.98,26.93,1.16,1.64,0.12,327.91,294.63,41264,Joel Bitonio,75,G,away,2019120110,3456,left,5.142263575150893,-1.0544609035570216,0.4834378997034772,-0.4298745947662031,48,11,Downed,NA,42441,44.12,17.98,58.39,1.23,0.755553033188345,home,0.40311288741492657,-0.05000000000000426,-0.3999999999999986,11.061220547480282,5.859999999999999,8.95,-5.910000000000004,-9.349999999999998,0.9107182539682539,0.03513095238095239,0.011000000000000001,0.02072222222222222,0.0026666666666666666,0.019761904761904762
2019120110_3456,37,punt,48.62,27.95,2019-12-01T20:45:18Z,49.2,26.87,1.37,1.49,0.14,286.83,301.13,41630,Justin McCray,67,G,away,2019120110,3456,left,5.255709976530524,-1.172715220095889,0.7082647898600146,-0.5433209961458345,48,11,Downed,NA,42441,44.04,17.89,54.98,1.14,0.8845328649107264,home,1.2258874336577574,0.5800000000000054,-1.0799999999999983,11.053506231056279,5.160000000000004,8.98,-4.579999999999998,-10.059999999999999,0.9028015873015872,0.04968650793650793,0,0.010166666666666666,0.006,0.03134523809523809
2019120110_3456,38,punt,47.23,28.61,2019-12-01T20:45:18Z,46.85,26.74,2.5,1.12,0.25,280.46,314.67,40118,Eric Kush,72,OG,away,2019120110,3456,left,5.492027557250557,-1.7779191825661609,1.7575560816836755,-0.7796385768658671,48,11,Downed,NA,42441,43.97,17.8,50.7,1.07,1.0470230182713987,home,1.908219064992277,-0.37999999999999545,-1.870000000000001,11.290867991434492,2.8800000000000026,8.939999999999998,-3.259999999999998,-10.809999999999999,0.886611111111111,0.046694444444444434,0.004,0.023722222222222228,0.016,0.02297222222222222
2019120110_3456,39,punt,45.9,29.23,2019-12-01T20:45:19Z,46.68,26.93,2.47,1.42,0.25,282.3,319.46,40118,Eric Kush,72,OG,away,2019120110,3456,left,5.575628828421085,-1.6054475212205275,1.8770823787481636,-0.8632398480363948,48,11,Downed,NA,42441,43.93,17.71,44.83,1.05,1.23429684701039,home,2.4286621831782216,0.7800000000000011,-2.3000000000000007,11.687228071702886,2.75,9.219999999999999,-1.9699999999999989,-11.52,0.86015873015873,0.052480158730158724,0.002,0.03422222222222222,0.017666666666666667,0.03347222222222222
2019120110_3456,40,punt,44.59,29.84,2019-12-01T20:45:19Z,46.53,27.12,2.43,1.48,0.25,285.45,322.77,40118,Eric Kush,72,OG,away,2019120110,3456,left,5.633399226662097,-1.4701891085560448,1.9347981768347786,-0.921010246277407,48,11,Downed,NA,42441,43.91,17.6,38.65,1.05,1.4152874904422024,home,3.3409579464578694,1.9399999999999977,-2.719999999999999,12.258874336577563,2.6200000000000045,9.52,-0.6800000000000068,-12.239999999999998,0.7842976190476191,0.04995238095238094,0.025,0.03011111111111111,0.021666666666666664,0.08897222222222222
2019120110_3456,41,punt,43.17,30.44,2019-12-01T20:45:19Z,46.39,27.31,2.37,1.47,0.24,287.19,326.02,40118,Eric Kush,72,OG,away,2019120110,3456,left,5.6901224273519135,-1.3246012492669808,1.9652815397393713,-0.9777334469672236,48,11,Downed,NA,42441,43.9,17.5,34.15,1.07,1.5519467708733579,home,4.4905790272525,3.219999999999999,-3.1300000000000026,12.96057483293083,2.490000000000002,9.809999999999999,0.7299999999999969,-12.940000000000001,0.8038809523809525,0.031194444444444448,0.007083333333333333,0.03025793650793651,0.02388888888888889,0.10369444444444444
2019120110_3456,42,punt,41.89,31.04,2019-12-01T20:45:19Z,45.09,26.48,4.64,1.49,0.48,282.22,290.1,38955,Charley Hughlett,47,LS,away,2019120110,3456,left,5.06320016003555,-4.35739732971945,1.5945809828772592,-0.35081117965086045,48,11,Downed,NA,42441,43.9,17.39,30.65,1.1,-1.487195055624368,home,5.570780914737179,3.200000000000003,-4.559999999999999,13.797195367175169,1.1900000000000048,9.09,2.009999999999998,-13.649999999999999,0.8944007936507937,0.01511111111111111,0.00775,0.016507936507936506,0.022222222222222223,0.0440079365079365
2019120110_3456,43,punt,40.63,31.61,2019-12-01T20:45:19Z,44.65,26.68,4.71,1.8,0.48,278.91,293.98,38955,Charley Hughlett,47,LS,away,2019120110,3456,left,5.1309189350129305,-4.303467559119639,1.914227511975747,-0.4185299546282406,48,11,Downed,NA,42441,43.92,17.28,26.73,1.12,-1.416683753843797,home,6.3612341569855735,4.019999999999996,-4.93,14.702822858213315,0.7299999999999969,9.399999999999999,3.289999999999999,-14.329999999999998,0.9010674603174603,0.0051111111111111105,0.00775,0.02650793650793651,0.022222222222222223,0.03734126984126984
2019120110_3456,44,punt,39.42,32.03,2019-12-01T20:45:19Z,45.12,35.93,8.28,0.73,0.83,268.54,300.08,48139,Jamie Gillan,7,P,away,2019120110,3456,left,5.237384019384584,-7.164902824916913,4.150008133666444,-0.5249950389998943,48,11,Downed,NA,42441,43.93,17.17,20.06,1.15,-1.4325662500369458,home,6.906518659932798,5.699999999999996,3.8999999999999986,15.529317435096752,1.1899999999999977,18.759999999999998,4.509999999999998,-14.86,0.8665952380952382,0,0,0.03914285714285714,0,0.09426190476190477
2019120110_3456,45,punt,38.24,32.48,2019-12-01T20:45:19Z,44.39,36.35,8.35,0.5,0.83,264.95,300.31,48139,Jamie Gillan,7,P,away,2019120110,3456,left,5.241398276664171,-7.208617464470617,4.214063864125602,-0.529009296279481,48,11,Downed,NA,42441,43.94,17.05,13.59,1.17,-1.407782574658626,home,7.2663195635754985,6.149999999999999,3.8700000000000045,16.449161072832858,0.45000000000000284,19.3,5.699999999999996,-15.429999999999996,0.8601785714285716,0,0.004,0.03914285714285714,0.002,0.09467857142857145
2019120110_3456,46,punt,36.89,32.85,2019-12-01T20:45:19Z,43.68,36.77,8.33,0.62,0.83,261.02,300.57,48139,Jamie Gillan,7,P,away,2019120110,3456,left,5.245936132719356,-7.172200325734506,4.236560218801786,-0.533547152334666,48,11,Downed,NA,42441,43.97,16.94,7.37,1.17,-1.3877112882606912,home,7.8403124937721715,6.789999999999999,3.9200000000000017,17.414203972619593,-0.28999999999999915,19.830000000000002,7.079999999999998,-15.91,0.8860158730158731,0,0.004,0.03264285714285714,0.002,0.07534126984126983
2019120110_3456,47,punt,35.6,33.3,2019-12-01T20:45:19Z,42.96,37.19,8.32,0.83,0.83,258.15,300.72,48139,Jamie Gillan,7,P,away,2019120110,3456,left,5.248554126597348,-7.152487730897525,4.250214025123955,-0.5361651462126581,48,11,Downed,NA,42441,43.99,16.82,2.01,1.18,-1.4119713648634127,home,8.324764260926552,7.359999999999999,3.8900000000000006,18.49276885704247,-1.0300000000000011,20.369999999999997,8.39,-16.479999999999997,0.8498849206349207,0.01125,0.004,0.014690476190476191,0.012,0.1081746031746032
2019120110_3456,48,punt,34.49,33.69,2019-12-01T20:45:19Z,42.24,37.61,8.3,0.83,0.83,254.99,300.38,48139,Jamie Gillan,7,P,away,2019120110,3456,left,5.242620007140567,-7.160329122829056,4.197581071613279,-0.530231026755877,48,11,Downed,NA,42441,44,16.7,356.83,1.17,-1.4385003694937257,home,8.684981289559582,7.75,3.9200000000000017,19.470495628000844,-1.759999999999998,20.91,9.509999999999998,-16.99,0.9193968253968253,0.0029166666666666664,0,0.044000000000000004,0.0014285714285714286,0.032257936507936506
2019120110_3456,49,punt,33.39,34.02,2019-12-01T20:45:20Z,41.53,38.03,8.25,1.01,0.83,251.89,300.38,48139,Jamie Gillan,7,P,away,2019120110,3456,left,5.242620007140567,-7.1171946100409285,4.172294438651754,-0.530231026755877,48,11,Downed,NA,42441,44.02,16.59,354.03,1.18,-1.4692181643288262,home,9.07412254711165,8.14,4.009999999999998,20.415724331994692,-2.490000000000002,21.44,10.630000000000003,-17.430000000000003,0.9779365079365079,0.0016666666666666666,0,0.002777777777777778,0,0.017619047619047618
2019120110_3456,50,punt,32.32,34.33,2019-12-01T20:45:20Z,40.82,38.44,8.21,1.24,0.83,251.89,299.53,48139,Jamie Gillan,7,P,away,2019120110,3456,left,5.227784708498615,-7.143502480473612,4.046538312121532,-0.5153957281139253,48,11,Downed,NA,42441,44.03,16.47,351.5,1.2,-1.478468409364397,home,9.441509413224138,8.5,4.109999999999999,21.356584464749975,-3.210000000000001,21.97,11.71,-17.86,0.9699007936507935,0.0016666666666666666,0,0.014027777777777776,0.0025,0.011904761904761904
2019120110_3456,51,punt,31.28,34.61,2019-12-01T20:45:20Z,40.09,38.85,8.22,1.42,0.83,257.16,298.35,48139,Jamie Gillan,7,P,away,2019120110,3456,left,5.207189823325082,-7.234120311953104,3.903319524736289,-0.4948008429403926,48,11,Downed,NA,42441,44.03,16.34,349.12,1.23,-1.5648622073381158,home,9.777203076544952,8.810000000000002,4.240000000000002,22.279034988077917,-3.9399999999999977,22.51,12.75,-18.27,0.9382341269841268,0.02166666666666667,0,0.014027777777777776,0.0025,0.023571428571428573
2019120110_3456,52,punt,30.4,34.79,2019-12-01T20:45:20Z,39.36,39.23,8.26,1.53,0.83,259.91,297.09,48139,Jamie Gillan,7,P,away,2019120110,3456,left,5.185198674749953,-7.353814386743485,3.7615175083102477,-0.47280969436526354,48,11,Downed,NA,42441,44.03,16.22,346.78,1.21,1.5573572915545404,home,9.99975999711993,8.96,4.439999999999998,23.03522954085763,-4.670000000000002,23.009999999999998,13.630000000000003,-18.57,0.9414642857142858,0.0016666666666666666,0,0.018500000000000003,0.0075,0.030869047619047615
2019120110_3456,53,punt,29.39,35.19,2019-12-01T20:45:20Z,38.63,39.6,8.16,1.69,0.82,260.65,296.19,48139,Jamie Gillan,7,P,away,2019120110,3456,left,5.169490711482005,-7.322256972657673,3.6014098387112363,-0.4571017310973147,48,11,Downed,NA,42441,44.03,16.1,344.2,1.19,1.5179128504594688,home,10.238442264329084,9.240000000000002,4.410000000000004,24.057383481999864,-5.399999999999999,23.5,14.64,-19.089999999999996,0.9203531746031746,0.0016666666666666666,0,0.018500000000000003,0.011944444444444445,0.04753571428571429
